,id
36930,59442
36931,42538
36932,14930
36933,14931
36934,14932
36935,14933
36936,14934
36937,14935
36938,14936
36939,14937
36940,14938
36941,14939
36942,8749
36943,8748
36944,8747
36945,8746
36946,8745
36947,8744
36948,8743
36949,8742
36950,8741
36951,8740
36952,44085
36953,44084
36954,44087
36955,44086
36956,44081
36957,44080
36958,44083
36959,44082
36960,46684
36961,44089
36962,44088
36963,36808
36964,31685
36965,36809
36966,31684
36967,939
36968,938
36969,35167
36970,1217
36971,31689
36972,31688
36973,15776
36974,9869
36975,9868
36976,33245
36977,932
36978,9861
36979,9860
36980,9863
36981,9862
36982,9865
36983,9864
36984,9867
36985,9866
36986,28304
36987,28305
36988,11144
36989,28307
36990,11142
36991,11143
36992,11140
36993,11141
36994,36804
36995,28308
36996,28309
36997,11148
36998,11149
36999,935
37000,5524
37001,934
37002,5525
37003,5528
37004,5529
37005,33098
37006,34378
37007,33099
37008,33094
37009,5389
37010,30509
37011,32390
37012,32391
37013,32392
37014,51252
37015,51253
37016,51250
37017,51251
37018,51257
37019,51254
37020,51255
37021,32394
37022,51258
37023,51259
37024,51213
37025,48889
37026,48888
37027,51210
37028,61169
37029,61168
37030,61167
37031,61166
37032,61165
37033,48882
37034,61163
37035,48884
37036,48887
37037,61160
37038,25071
37039,25070
37040,25073
37041,25072
37042,25075
37043,25074
37044,25077
37045,25076
37046,25079
37047,25078
37048,41481
37049,56154
37050,56155
37051,56156
37052,56157
37053,56150
37054,56151
37055,56152
37056,56153
37057,56158
37058,56159
37059,57287
37060,57286
37061,57285
37062,36524
37063,57283
37064,43179
37065,57281
37066,57280
37067,57289
37068,57288
37069,16266
37070,16267
37071,16264
37072,51875
37073,16262
37074,51873
37075,16260
37076,16261
37077,16268
37078,16269
37079,52759
37080,33247
37081,36859
37082,989
37083,40723
37084,36853
37085,983
37086,36851
37087,981
37088,986
37089,987
37090,984
37091,985
37092,29352
37093,58888
37094,58889
37095,58880
37096,58881
37097,58882
37098,58883
37099,58884
37100,58885
37101,38950
37102,9089
37103,9088
37104,9087
37105,9086
37106,9085
37107,9084
37108,9083
37109,9082
37110,9081
37111,9080
37112,36112
37113,49378
37114,49379
37115,36113
37116,49374
37117,49375
37118,49376
37119,49377
37120,49370
37121,49371
37122,49373
37123,22869
37124,22868
37125,22863
37126,22862
37127,22861
37128,22860
37129,22867
37130,22866
37131,22865
37132,22864
37133,10760
37134,24832
37135,31486
37136,44201
37137,36115
37138,51467
37139,51466
37140,23626
37141,58268
37142,58269
37143,10714
37144,51468
37145,58264
37146,58265
37147,58266
37148,58267
37149,58261
37150,58262
37151,58263
37152,52753
37153,52750
37154,37810
37155,6547
37156,37812
37157,37813
37158,37814
37159,37815
37160,37816
37161,37817
37162,37818
37163,37819
37164,6545
37165,3179
37166,3178
37167,6544
37168,3171
37169,6543
37170,3173
37171,3172
37172,3175
37173,3174
37174,3177
37175,6542
37176,27569
37177,27568
37178,6541
37179,27561
37180,27560
37181,27563
37182,15071
37183,27565
37184,27564
37185,27567
37186,27566
37187,234
37188,52756
37189,46417
37190,61778
37191,48079
37192,27755
37193,27752
37194,59338
37195,45148
37196,15078
37197,53172
37198,6548
37199,25840
37200,25841
37201,25842
37202,25843
37203,25844
37204,25845
37205,25846
37206,25847
37207,25848
37208,25849
37209,53981
37210,31221
37211,31220
37212,31223
37213,31222
37214,29178
37215,29179
37216,52754
37217,45142
37218,31229
37219,29175
37220,29176
37221,29177
37222,29170
37223,31662
37224,29172
37225,29173
37226,57926
37227,57927
37228,9386
37229,34543
37230,34542
37231,34541
37232,57925
37233,52755
37234,34546
37235,34545
37236,34544
37237,57922
37238,34549
37239,34548
37240,9381
37241,57920
37242,9383
37243,1382
37244,50398
37245,50399
37246,50394
37247,50395
37248,50396
37249,50397
37250,50390
37251,50391
37252,50392
37253,50393
37254,55348
37255,55349
37256,55344
37257,55345
37258,55340
37259,55341
37260,55342
37261,55343
37262,1218
37263,24713
37264,24712
37265,24711
37266,24710
37267,24717
37268,24716
37269,24715
37270,24714
37271,50642
37272,50643
37273,24719
37274,24718
37275,50646
37276,50647
37277,50644
37278,50645
37279,61206
37280,61207
37281,61204
37282,61205
37283,61202
37284,61203
37285,61200
37286,61201
37287,61208
37288,61209
37289,22009
37290,22008
37291,42242
37292,61499
37293,22001
37294,22000
37295,22003
37296,22002
37297,22005
37298,22004
37299,22007
37300,22006
37301,31913
37302,31912
37303,31911
37304,31917
37305,31916
37306,31915
37307,31914
37308,31919
37309,31918
37310,61498
37311,54512
37312,49089
37313,48156
37314,4655
37315,4654
37316,4657
37317,4656
37318,4651
37319,4650
37320,4653
37321,4652
37322,4659
37323,4658
37324,51115
37325,51114
37326,51117
37327,51116
37328,51111
37329,54510
37330,51113
37331,51112
37332,51119
37333,51118
37334,61495
37335,108
37336,109
37337,106
37338,107
37339,104
37340,105
37341,10668
37342,36338
37343,36339
37344,36336
37345,36337
37346,36334
37347,36335
37348,36332
37349,36333
37350,36330
37351,36331
37352,54516
37353,45504
37354,44961
37355,45842
37356,45843
37357,45840
37358,45841
37359,45846
37360,41348
37361,45844
37362,45845
37363,41345
37364,41344
37365,41347
37366,41346
37367,41341
37368,41340
37369,41343
37370,41342
37371,1060
37372,36894
37373,36893
37374,10001
37375,54514
37376,27768
37377,39109
37378,41699
37379,41698
37380,15869
37381,15868
37382,15865
37383,15864
37384,15867
37385,15866
37386,15861
37387,15860
37388,15863
37389,15862
37390,36899
37391,36898
37392,26996
37393,61490
37394,33242
37395,18929
37396,18928
37397,51509
37398,18923
37399,18922
37400,18921
37401,18920
37402,18927
37403,18926
37404,18925
37405,18924
37406,30639
37407,51285
37408,26998
37409,51284
37410,30630
37411,30633
37412,30632
37413,51287
37414,30637
37415,30636
37416,51286
37417,7678
37418,7679
37419,7676
37420,7677
37421,7674
37422,7675
37423,7672
37424,7673
37425,7670
37426,7671
37427,37177
37428,37645
37429,37175
37430,37174
37431,37173
37432,37172
37433,37171
37434,37170
37435,32300
37436,21542
37437,37179
37438,54251
37439,18744
37440,18742
37441,37643
37442,37642
37443,54250
37444,40568
37445,40569
37446,40562
37447,40563
37448,40560
37449,40561
37450,40566
37451,40567
37452,40564
37453,40565
37454,47691
37455,47690
37456,47693
37457,47692
37458,14408
37459,14409
37460,47697
37461,47696
37462,14404
37463,47698
37464,14406
37465,14407
37466,14400
37467,14401
37468,14402
37469,14403
37470,61195
37471,13834
37472,13835
37473,13836
37474,13837
37475,13830
37476,13831
37477,13832
37478,13833
37479,54252
37480,13838
37481,13839
37482,12709
37483,30016
37484,12708
37485,30011
37486,30010
37487,27760
37488,30013
37489,5629
37490,5628
37491,5627
37492,5626
37493,5625
37494,5624
37495,5623
37496,5622
37497,5621
37498,5620
37499,38358
37500,38359
37501,55904
37502,38352
37503,38353
37504,38350
37505,38351
37506,38356
37507,38357
37508,38354
37509,38355
37510,1143
37511,54254
37512,47035
37513,5994
37514,5997
37515,5996
37516,5991
37517,5990
37518,11579
37519,5992
37520,11577
37521,11576
37522,11575
37523,11574
37524,5999
37525,5998
37526,11571
37527,11570
37528,19388
37529,19389
37530,54257
37531,19380
37532,19381
37533,19382
37534,19383
37535,19384
37536,19385
37537,19386
37538,19387
37539,29272
37540,54256
37541,27764
37542,46128
37543,25664
37544,26488
37545,46120
37546,46121
37547,46122
37548,25619
37549,46124
37550,46125
37551,46126
37552,46127
37553,39005
37554,39004
37555,39007
37556,39006
37557,39001
37558,39000
37559,39003
37560,39002
37561,60829
37562,39009
37563,18854
37564,60828
37565,27008
37566,25618
37567,245
37568,60825
37569,247
37570,246
37571,19968
37572,19969
37573,16718
37574,16719
37575,19964
37576,19965
37577,16714
37578,19967
37579,16712
37580,16713
37581,16710
37582,16711
37583,27009
37584,60826
37585,12008
37586,12009
37587,12006
37588,12007
37589,12004
37590,12005
37591,12002
37592,12003
37593,12000
37594,26484
37595,50325
37596,60823
37597,7493
37598,60822
37599,7490
37600,9249
37601,9248
37602,44972
37603,46486
37604,9241
37605,9240
37606,9243
37607,9242
37608,9245
37609,9244
37610,9247
37611,9246
37612,46484
37613,46788
37614,7494
37615,21608
37616,21609
37617,21606
37618,21607
37619,46786
37620,21605
37621,49572
37622,49573
37623,21600
37624,21601
37625,46481
37626,24298
37627,45479
37628,45478
37629,45473
37630,45472
37631,45471
37632,45470
37633,45477
37634,45476
37635,45475
37636,45474
37637,44788
37638,44789
37639,44782
37640,44783
37641,44780
37642,44781
37643,44786
37644,44787
37645,44784
37646,44785
37647,23019
37648,46878
37649,46879
37650,58068
37651,24293
37652,46872
37653,46873
37654,46870
37655,58065
37656,46876
37657,46877
37658,46874
37659,46875
37660,45781
37661,45780
37662,45783
37663,45782
37664,45785
37665,45784
37666,45787
37667,45786
37668,45789
37669,45788
37670,53724
37671,53725
37672,53726
37673,53727
37674,10710
37675,10711
37676,10712
37677,10713
37678,10718
37679,10719
37680,14875
37681,14874
37682,14877
37683,37273
37684,14871
37685,14870
37686,14873
37687,14872
37688,24076
37689,14879
37690,14878
37691,24077
37692,24074
37693,53638
37694,37277
37695,13067
37696,13066
37697,13065
37698,13064
37699,13063
37700,13062
37701,13061
37702,13060
37703,13069
37704,13068
37705,53639
37706,54189
37707,54188
37708,54184
37709,54187
37710,54186
37711,54181
37712,54183
37713,54182
37714,20267
37715,20266
37716,20265
37717,20264
37718,20263
37719,20262
37720,20261
37721,20260
37722,20269
37723,20268
37724,44430
37725,44431
37726,44432
37727,44433
37728,44434
37729,44435
37730,44436
37731,44437
37732,44438
37733,29777
37734,29774
37735,40958
37736,29772
37737,29773
37738,29770
37739,29771
37740,23518
37741,23519
37742,1140
37743,1141
37744,1146
37745,1147
37746,1144
37747,1145
37748,23510
37749,23511
37750,23512
37751,23513
37752,23514
37753,23515
37754,23516
37755,23517
37756,59007
37757,59006
37758,59005
37759,59004
37760,59003
37761,59002
37762,59001
37763,59000
37764,27600
37765,27601
37766,27602
37767,27603
37768,27604
37769,27605
37770,27606
37771,59008
37772,33203
37773,54810
37774,32336
37775,29330
37776,33202
37777,48213
37778,53632
37779,8538
37780,8539
37781,12828
37782,12829
37783,12824
37784,8531
37785,12826
37786,12827
37787,8534
37788,12821
37789,8536
37790,12823
37791,50404
37792,50405
37793,50406
37794,50407
37795,50400
37796,50401
37797,33205
37798,50403
37799,53633
37800,50408
37801,50409
37802,43500
37803,32334
37804,33204
37805,53630
37806,52802
37807,52803
37808,22649
37809,22648
37810,52806
37811,52807
37812,1304
37813,52805
37814,22643
37815,22642
37816,22641
37817,22640
37818,22647
37819,22646
37820,22645
37821,22644
37822,26559
37823,26558
37824,60939
37825,60938
37826,26553
37827,26552
37828,26551
37829,26550
37830,26557
37831,26556
37832,26555
37833,26554
37834,33078
37835,1305
37836,53636
37837,58097
37838,380
37839,381
37840,382
37841,383
37842,384
37843,385
37844,386
37845,387
37846,389
37847,57970
37848,3637
37849,53637
37850,32251
37851,55635
37852,55636
37853,32252
37854,32255
37855,55631
37856,32257
37857,32256
37858,32259
37859,32258
37860,36092
37861,55638
37862,1074
37863,32071
37864,3759
37865,3758
37866,1229
37867,1075
37868,29084
37869,3751
37870,3750
37871,3753
37872,3752
37873,3755
37874,3754
37875,1300
37876,3756
37877,2190
37878,2191
37879,2192
37880,2193
37881,2194
37882,2195
37883,2196
37884,2197
37885,1071
37886,32070
37887,53635
37888,1228
37889,57673
37890,57670
37891,57671
37892,49239
37893,57677
37894,57674
37895,57675
37896,57678
37897,57679
37898,1301
37899,2046
37900,49238
37901,52118
37902,52119
37903,14497
37904,52114
37905,52115
37906,52116
37907,52117
37908,52110
37909,2044
37910,52112
37911,52113
37912,60069
37913,60068
37914,2045
37915,41917
37916,60060
37917,60063
37918,60062
37919,60065
37920,60064
37921,60067
37922,60066
37923,58092
37924,13650
37925,13651
37926,2041
37927,43316
37928,41903
37929,43317
37930,41902
37931,43310
37932,45682
37933,43311
37934,45683
37935,53571
37936,43312
37937,41907
37938,13657
37939,57096
37940,57097
37941,57094
37942,57095
37943,57092
37944,57093
37945,57090
37946,57091
37947,46766
37948,29085
37949,57098
37950,57099
37951,53570
37952,31265
37953,32077
37954,31264
37955,31267
37956,31266
37957,53029
37958,31261
37959,53028
37960,4333
37961,9762
37962,9763
37963,9760
37964,9761
37965,9766
37966,9767
37967,9764
37968,9765
37969,9768
37970,9769
37971,53025
37972,24173
37973,24172
37974,24171
37975,24170
37976,24177
37977,24176
37978,37377
37979,24174
37980,37379
37981,53023
37982,24179
37983,24178
37984,53022
37985,10631
37986,60936
37987,10630
37988,53575
37989,14138
37990,59948
37991,59949
37992,14139
37993,59942
37994,59943
37995,59940
37996,59941
37997,59947
37998,59944
37999,59945
38000,58850
38001,60935
38002,53574
38003,38138
38004,37912
38005,58855
38006,54559
38007,14130
38008,14131
38009,53577
38010,14132
38011,33475
38012,53438
38013,33472
38014,58672
38015,49233
38016,16020
38017,37997
38018,37991
38019,18455
38020,53576
38021,5802
38022,18454
38023,37999
38024,16022
38025,36116
38026,16023
38027,16024
38028,49232
38029,19033
38030,30341
38031,30340
38032,30343
38033,30342
38034,30345
38035,30344
38036,30347
38037,30346
38038,30349
38039,30348
38040,16027
38041,29675
38042,60274
38043,60275
38044,49235
38045,17379
38046,60277
38047,29674
38048,49234
38049,56860
38050,17372
38051,10682
38052,38751
38053,19026
38054,53434
38055,52361
38056,35269
38057,35268
38058,52360
38059,38018
38060,19301
38061,35261
38062,60278
38063,35262
38064,35265
38065,35267
38066,17376
38067,23253
38068,23252
38069,23251
38070,23250
38071,23257
38072,23256
38073,23255
38074,23254
38075,23259
38076,56867
38077,36531
38078,30965
38079,30964
38080,30967
38081,30966
38082,30961
38083,30960
38084,30963
38085,30962
38086,30969
38087,30968
38088,59305
38089,10680
38090,19303
38091,19023
38092,52551
38093,46286
38094,6769
38095,6768
38096,6767
38097,6766
38098,6765
38099,6764
38100,6763
38101,6762
38102,6761
38103,6760
38104,48548
38105,19022
38106,40580
38107,48549
38108,53431
38109,55584
38110,19306
38111,36458
38112,43844
38113,43845
38114,43846
38115,55585
38116,43840
38117,43841
38118,43842
38119,43843
38120,19307
38121,43848
38122,43849
38123,58987
38124,53373
38125,29928
38126,34571
38127,61276
38128,51148
38129,55583
38130,27210
38131,61273
38132,61272
38133,61271
38134,27214
38135,55580
38136,5049
38137,5048
38138,5047
38139,5046
38140,5045
38141,5044
38142,5043
38143,5042
38144,5041
38145,5040
38146,38578
38147,27218
38148,38572
38149,38573
38150,38570
38151,38571
38152,38576
38153,38577
38154,38574
38155,38575
38156,51144
38157,51145
38158,33083
38159,33082
38160,33081
38161,33080
38162,18888
38163,33086
38164,33085
38165,33084
38166,18884
38167,18885
38168,33089
38169,18887
38170,18880
38171,18881
38172,18882
38173,18883
38174,19225
38175,48540
38176,48415
38177,44232
38178,44233
38179,44230
38180,44231
38181,44236
38182,44237
38183,44234
38184,44235
38185,36101
38186,36100
38187,36103
38188,36102
38189,36105
38190,36104
38191,36107
38192,36106
38193,33559
38194,33558
38195,18778
38196,18779
38197,33551
38198,18773
38199,18770
38200,33552
38201,18776
38202,18777
38203,18774
38204,18775
38205,41559
38206,41554
38207,41555
38208,41556
38209,41557
38210,41550
38211,41552
38212,41553
38213,39624
38214,39627
38215,39626
38216,39621
38217,39623
38218,39622
38219,39629
38220,39628
38221,50585
38222,28806
38223,36347
38224,36346
38225,48544
38226,36345
38227,36344
38228,36343
38229,36342
38230,36341
38231,36340
38232,12594
38233,12595
38234,12596
38235,8043
38236,12590
38237,8045
38238,12592
38239,12593
38240,8048
38241,8049
38242,12598
38243,12599
38244,48546
38245,44908
38246,44909
38247,44904
38248,44905
38249,44906
38250,44907
38251,44900
38252,44901
38253,44902
38254,44903
38255,233
38256,54599
38257,28889
38258,28888
38259,28887
38260,28886
38261,28885
38262,28884
38263,28883
38264,28882
38265,28881
38266,28880
38267,13647
38268,13646
38269,13645
38270,13644
38271,13643
38272,13642
38273,13641
38274,13640
38275,13649
38276,13648
38277,43309
38278,43308
38279,43303
38280,43302
38281,43307
38282,43305
38283,43304
38284,5818
38285,5819
38286,19029
38287,19028
38288,16039
38289,16038
38290,16037
38291,19024
38292,19027
38293,16034
38294,5814
38295,16032
38296,5816
38297,5817
38298,10447
38299,17348
38300,17349
38301,17346
38302,17347
38303,17344
38304,56874
38305,56873
38306,17343
38307,56871
38308,17341
38309,60269
38310,60268
38311,54592
38312,2509
38313,60263
38314,60262
38315,60261
38316,60260
38317,60267
38318,60266
38319,60265
38320,50974
38321,50975
38322,50976
38323,50977
38324,54593
38325,2508
38326,50970
38327,50971
38328,7421
38329,20878
38330,20879
38331,20876
38332,20877
38333,20874
38334,20875
38335,20872
38336,20873
38337,20870
38338,20871
38339,33180
38340,16693
38341,16692
38342,16691
38343,16690
38344,16697
38345,16696
38346,16695
38347,16694
38348,16699
38349,16698
38350,7960
38351,54591
38352,7961
38353,38919
38354,7428
38355,52500
38356,45628
38357,45629
38358,7964
38359,45622
38360,45623
38361,45620
38362,9178
38363,45626
38364,45627
38365,45624
38366,7957
38367,7956
38368,7955
38369,7954
38370,7953
38371,7952
38372,7951
38373,7950
38374,53081
38375,9165
38376,10693
38377,10692
38378,10695
38379,9161
38380,10697
38381,10696
38382,16969
38383,16968
38384,42162
38385,10681
38386,42164
38387,42165
38388,42166
38389,42167
38390,16961
38391,16960
38392,16963
38393,16962
38394,16965
38395,16964
38396,16967
38397,16966
38398,12279
38399,12278
38400,41482
38401,52687
38402,52680
38403,52681
38404,52682
38405,52683
38406,12271
38407,12270
38408,12273
38409,10685
38410,12275
38411,12274
38412,12277
38413,12276
38414,10527
38415,10526
38416,10525
38417,10524
38418,10523
38419,10522
38420,53551
38421,10520
38422,2380
38423,10529
38424,10528
38425,42577
38426,21479
38427,21478
38428,8873
38429,54681
38430,54686
38431,8874
38432,8877
38433,8876
38434,21471
38435,21470
38436,21473
38437,54689
38438,21475
38439,21474
38440,21477
38441,21476
38442,48214
38443,48215
38444,48216
38445,48217
38446,48210
38447,48211
38448,48212
38449,42194
38450,48218
38451,48219
38452,26841
38453,26840
38454,26843
38455,44576
38456,26845
38457,26844
38458,26847
38459,26846
38460,26849
38461,26848
38462,44579
38463,44578
38464,42190
38465,42193
38466,42192
38467,14790
38468,12268
38469,47039
38470,12269
38471,30763
38472,43645
38473,24568
38474,24569
38475,54024
38476,28417
38477,28410
38478,28411
38479,58561
38480,17088
38481,24560
38482,24561
38483,24562
38484,24563
38485,24564
38486,24565
38487,24566
38488,54029
38489,45963
38490,34338
38491,34339
38492,34330
38493,34331
38494,34332
38495,34333
38496,34334
38497,34335
38498,34336
38499,34337
38500,53540
38501,35069
38502,35068
38503,54637
38504,10531
38505,35063
38506,35062
38507,35061
38508,35060
38509,35067
38510,10532
38511,35065
38512,35064
38513,53543
38514,46822
38515,53544
38516,10535
38517,10536
38518,48101
38519,10537
38520,61251
38521,53548
38522,53549
38523,60287
38524,61250
38525,23729
38526,23728
38527,23723
38528,23722
38529,23721
38530,23720
38531,23727
38532,23726
38533,23725
38534,23724
38535,59216
38536,10
38537,59214
38538,27038
38539,59212
38540,59213
38541,17
38542,59211
38543,61497
38544,61496
38545,27031
38546,61494
38547,27037
38548,61492
38549,27035
38550,27034
38551,41489
38552,32598
38553,32599
38554,32592
38555,32593
38556,32590
38557,32591
38558,32596
38559,32597
38560,32594
38561,32595
38562,56464
38563,56465
38564,56466
38565,56467
38566,56460
38567,56461
38568,56462
38569,56463
38570,54359
38571,56469
38572,9959
38573,9958
38574,9955
38575,9954
38576,9957
38577,9956
38578,9951
38579,9950
38580,9953
38581,9952
38582,32040
38583,55846
38584,32042
38585,32043
38586,32044
38587,32045
38588,32046
38589,55840
38590,32048
38591,32049
38592,55849
38593,55848
38594,3471
38595,56792
38596,56793
38597,56790
38598,56791
38599,56796
38600,33399
38601,56794
38602,56795
38603,56798
38604,3473
38605,25761
38606,25760
38607,25763
38608,25762
38609,25765
38610,25764
38611,25767
38612,21463
38613,25769
38614,25768
38615,8886
38616,21866
38617,21867
38618,21864
38619,21461
38620,21862
38621,21863
38622,21860
38623,21861
38624,21466
38625,21868
38626,33392
38627,3658
38628,8882
38629,3654
38630,3655
38631,3656
38632,21465
38633,3650
38634,3651
38635,3652
38636,3653
38637,26070
38638,26071
38639,26072
38640,26073
38641,26074
38642,26075
38643,26076
38644,26077
38645,26078
38646,26079
38647,48263
38648,61343
38649,20592
38650,61342
38651,48265
38652,61341
38653,20594
38654,54356
38655,20597
38656,8383
38657,20596
38658,54013
38659,43015
38660,20599
38661,27854
38662,8381
38663,48268
38664,25185
38665,25184
38666,25187
38667,25186
38668,25181
38669,25180
38670,25183
38671,25182
38672,55269
38673,25189
38674,25188
38675,53713
38676,36749
38677,36748
38678,53948
38679,53949
38680,53944
38681,53945
38682,53946
38683,36740
38684,36747
38685,53941
38686,53942
38687,53943
38688,44566
38689,33718
38690,58979
38691,44567
38692,58974
38693,58975
38694,54011
38695,33710
38696,33717
38697,26850
38698,33715
38699,33714
38700,26851
38701,44562
38702,44563
38703,44560
38704,26855
38705,2358
38706,2359
38707,11191
38708,27859
38709,27858
38710,27851
38711,27850
38712,40804
38713,27855
38714,2350
38715,27857
38716,27856
38717,784
38718,785
38719,786
38720,787
38721,780
38722,781
38723,782
38724,783
38725,788
38726,789
38727,18574
38728,18575
38729,18576
38730,18577
38731,18570
38732,18571
38733,18572
38734,18573
38735,18578
38736,18579
38737,15124
38738,15125
38739,15126
38740,15127
38741,15120
38742,15121
38743,15122
38744,15123
38745,15128
38746,15129
38747,48290
38748,39544
38749,39545
38750,39546
38751,39547
38752,39540
38753,39541
38754,39542
38755,39543
38756,49129
38757,39548
38758,39549
38759,46356
38760,1371
38761,31713
38762,31715
38763,31714
38764,31717
38765,1370
38766,31719
38767,48291
38768,46359
38769,34073
38770,34072
38771,34071
38772,49126
38773,34077
38774,34076
38775,34075
38776,34074
38777,34079
38778,34078
38779,1379
38780,48157
38781,1378
38782,58513
38783,28215
38784,11197
38785,36640
38786,47242
38787,47243
38788,47240
38789,47241
38790,47246
38791,47247
38792,47244
38793,47245
38794,1898
38795,47248
38796,47249
38797,54116
38798,36641
38799,45596
38800,31362
38801,6907
38802,54117
38803,3948
38804,6906
38805,13130
38806,58683
38807,15835
38808,4798
38809,4799
38810,4794
38811,4795
38812,4796
38813,4797
38814,4790
38815,4791
38816,4792
38817,4793
38818,49222
38819,36644
38820,43552
38821,30769
38822,21
38823,45592
38824,6903
38825,11726
38826,11727
38827,45593
38828,11724
38829,57161
38830,11722
38831,57167
38832,44775
38833,57164
38834,57165
38835,43653
38836,42362
38837,42363
38838,43652
38839,42366
38840,42367
38841,42364
38842,42365
38843,42368
38844,42369
38845,24289
38846,58573
38847,43657
38848,28465
38849,43656
38850,33976
38851,10321
38852,10320
38853,10323
38854,10322
38855,10325
38856,10324
38857,10327
38858,10326
38859,10329
38860,10328
38861,58577
38862,28469
38863,58579
38864,60505
38865,33979
38866,6266
38867,6267
38868,6264
38869,18357
38870,6262
38871,6263
38872,6260
38873,6261
38874,52492
38875,48107
38876,6268
38877,6269
38878,435
38879,20335
38880,55759
38881,48484
38882,51079
38883,48487
38884,42986
38885,55757
38886,42984
38887,1589
38888,42982
38889,42983
38890,42980
38891,42981
38892,20331
38893,32532
38894,42988
38895,48480
38896,847
38897,846
38898,845
38899,51075
38900,843
38901,20333
38902,841
38903,840
38904,52521
38905,55753
38906,45658
38907,48482
38908,849
38909,51073
38910,45352
38911,45353
38912,45350
38913,45351
38914,45356
38915,45357
38916,45354
38917,45355
38918,52608
38919,45358
38920,51071
38921,52609
38922,38016
38923,44009
38924,44008
38925,44005
38926,44004
38927,44007
38928,44006
38929,44001
38930,44000
38931,44003
38932,48488
38933,37081
38934,52604
38935,11880
38936,38013
38937,52605
38938,38012
38939,52606
38940,5238
38941,5239
38942,52607
38943,5230
38944,5231
38945,5232
38946,5233
38947,5234
38948,11616
38949,5236
38950,5237
38951,41189
38952,41188
38953,52602
38954,41183
38955,41182
38956,41181
38957,41180
38958,41187
38959,41186
38960,41185
38961,41184
38962,52499
38963,40279
38964,40272
38965,40273
38966,40270
38967,40271
38968,40276
38969,40277
38970,40274
38971,40275
38972,11886
38973,14318
38974,14319
38975,11098
38976,14314
38977,14315
38978,14316
38979,14317
38980,14310
38981,14311
38982,14312
38983,14313
38984,45976
38985,45977
38986,17959
38987,17958
38988,45972
38989,45973
38990,45970
38991,45971
38992,17953
38993,17952
38994,17951
38995,17950
38996,17957
38997,17956
38998,17955
38999,17954
39000,60773
39001,55225
39002,45750
39003,49318
39004,11612
39005,49221
39006,42328
39007,45751
39008,31530
39009,47725
39010,47724
39011,47727
39012,47726
39013,47721
39014,47720
39015,47723
39016,47722
39017,47729
39018,47728
39019,48801
39020,48800
39021,48803
39022,48802
39023,48805
39024,39795
39025,48807
39026,48806
39027,48809
39028,48808
39029,12419
39030,12418
39031,12411
39032,12410
39033,12413
39034,12412
39035,12415
39036,12414
39037,12417
39038,12416
39039,7742
39040,7743
39041,7740
39042,24284
39043,50835
39044,7747
39045,50837
39046,7745
39047,50839
39048,50838
39049,7748
39050,7749
39051,30553
39052,58389
39053,45015
39054,54609
39055,48712
39056,28617
39057,58383
39058,28544
39059,58382
39060,58381
39061,58380
39062,19278
39063,19279
39064,19274
39065,19275
39066,19276
39067,19277
39068,19270
39069,19271
39070,19272
39071,19273
39072,38820
39073,54604
39074,58384
39075,31680
39076,45016
39077,48298
39078,20569
39079,43658
39080,46098
39081,46099
39082,49048
39083,49049
39084,46094
39085,46095
39086,46096
39087,49045
39088,46090
39089,49043
39090,46092
39091,49041
39092,38822
39093,48294
39094,48295
39095,48296
39096,2543
39097,2542
39098,2541
39099,20567
39100,2547
39101,2546
39102,2544
39103,45802
39104,2549
39105,2548
39106,41384
39107,11443
39108,11442
39109,11441
39110,11440
39111,11447
39112,11446
39113,11445
39114,11444
39115,43112
39116,43113
39117,11449
39118,11448
39119,43116
39120,43117
39121,57201
39122,43115
39123,36660
39124,46548
39125,46549
39126,45013
39127,36661
39128,46542
39129,46543
39130,46540
39131,46541
39132,46546
39133,36662
39134,46544
39135,46545
39136,17139
39137,17138
39138,36663
39139,48718
39140,17131
39141,17130
39142,17133
39143,17132
39144,17135
39145,17134
39146,17137
39147,17136
39148,902
39149,903
39150,900
39151,60439
39152,906
39153,36666
39154,904
39155,905
39156,60432
39157,60433
39158,60430
39159,909
39160,60436
39161,60437
39162,60434
39163,60435
39164,9559
39165,9558
39166,9551
39167,9550
39168,9553
39169,9552
39170,9555
39171,9554
39172,9557
39173,9556
39174,28285
39175,28284
39176,28287
39177,48399
39178,48398
39179,28286
39180,48391
39181,23730
39182,48393
39183,48392
39184,48395
39185,48394
39186,48397
39187,28280
39188,43455
39189,28283
39190,39874
39191,28282
39192,42645
39193,42644
39194,8194
39195,42646
39196,42641
39197,42640
39198,42643
39199,42642
39200,42649
39201,42648
39202,48027
39203,45014
39204,45017
39205,48024
39206,48023
39207,48022
39208,48021
39209,45012
39210,28289
39211,45019
39212,45018
39213,48029
39214,28288
39215,57979
39216,57978
39217,29248
39218,29249
39219,29246
39220,29247
39221,29244
39222,29245
39223,29242
39224,29243
39225,29240
39226,57976
39227,8934
39228,8935
39229,8936
39230,8937
39231,8930
39232,8931
39233,8932
39234,8933
39235,8938
39236,8939
39237,59537
39238,59536
39239,59535
39240,59534
39241,59533
39242,59532
39243,59531
39244,59530
39245,34275
39246,34274
39247,34277
39248,34276
39249,34271
39250,34270
39251,59539
39252,59538
39253,47063
39254,8628
39255,27028
39256,27029
39257,37898
39258,37899
39259,37890
39260,37891
39261,37892
39262,37893
39263,37894
39264,37895
39265,37897
39266,61488
39267,61489
39268,26650
39269,26651
39270,26652
39271,26653
